2022-02-22 22:18:21+00:00,"RT @BandalosSC: “Una mujer sola en la política la cambia la política. Muchas mujeres juntas cambian la política.”

. ⁦@ClaraLopezObre⁩ en #…"
2022-02-22 22:18:10+00:00,RT @MariaJulianaYB: Y ahora @FranciaMarquezM y @Estamos_Listas 💚💜☄️
2022-02-22 22:17:55+00:00,RT @manuel0853: @fdbedout Felix a las cuantas semanas pueden abortan los hombres ? Es para pasarle el dato a @FranciaMarquezM https://t.co/…
2022-02-22 22:17:39+00:00,"Una muestra muy modesta que de ningún modo es una tendencia definitiva, pero da luces.

@FranciaMarquezM… https://t.co/OG9BNZvQvK"
2022-02-22 22:17:29+00:00,"RT @BandalosSC: “Una mujer sola en la política la cambia la política. Muchas mujeres juntas cambian la política.”

. ⁦@ClaraLopezObre⁩ en #…"
2022-02-22 22:17:12+00:00,"RT @FranciaMarquezM: Hoy en #Tuluá la juventud está dispuesta a parir un cambio. Hoy nuestra apuesta es por la vida, es garantizar la paz e…"
2022-02-22 22:16:59+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 22:16:47+00:00,RT @glarove64: Y ahora que dirá la lumbrera de @FranciaMarquezM en qué mes pueden los hombres abortar?
2022-02-22 22:16:43+00:00,"@tadano84z por @FranciaMarquezM con eso si queda, cualquiera que quede contra la extrema izquierda gana la segunda… https://t.co/jKZbMfiadh"
2022-02-22 22:16:43+00:00,"RT @YeiMosquera: La única pre-candidata presidencial que ha defendido sin titubeos, temas como: el aborto, la eutanasia, la regulación de l…"
2022-02-22 22:16:24+00:00,"RT @FranciaMarquezM: Hoy en #Tuluá la juventud está dispuesta a parir un cambio. Hoy nuestra apuesta es por la vida, es garantizar la paz e…"
2022-02-22 22:15:55+00:00,@causajustaco @MorenaHerrera_ @FranciaMarquezM @CConstitucional Muchas felicidades Colombia
2022-02-22 22:15:02+00:00,"RT @FranciaMarquezM: Es hipócrita que un personaje como NH Martínez pose en sus columnas como un defensor de la democracia, cuando es un re…"
2022-02-22 22:14:34+00:00,RT @ColDesde: Estamos repartiendo volantes y afiches de @FranciaMarquezM y @wilsonariasc en la estación Museo Nacional. Poco a poco se abre…
2022-02-22 22:14:05+00:00,"RT @FranciaMarquezM: Dignificar la política de la mano de nuestros jóvenes será o no será! 
#HastaQueLaDignidadSeHagaCostumbre https://t.co…"
2022-02-22 22:13:41+00:00,"RT @nataliamunevar_: @publico_es @FranciaMarquezM @yayo_herrero @estherrebollo ""...tenemos el desafio, si o si, como humanidad de hacer un…"
2022-02-22 22:13:34+00:00,"RT @nataliamunevar_: @publico_es @FranciaMarquezM @yayo_herrero @estherrebollo ""Si ahora hay una crisis humanitaria en muchos territorios,…"
2022-02-22 22:13:20+00:00,@FranciaMarquezM Francia Márquez es un aborto de mico. 👍Celebralo.
2022-02-22 22:13:18+00:00,RT @nataliamunevar_: @publico_es @FranciaMarquezM @yayo_herrero @estherrebollo Ya estamos en vivo en el Foro #ColombianasxelCambio https://…
2022-02-22 22:12:56+00:00,RT @elFuribista: La verdad es que la posición de @FranciaMarquezM frente a la farsa que el uribismo montaba contra @piedadcordoba es por la…
2022-02-22 22:12:53+00:00,"RT @FranciaMarquezM: Hoy recorreremos algunos municipios del Valle del Cauca: Tuluá, Buga y Palmira, recogiendo las expresiones de las mayo…"
2022-02-22 22:12:46+00:00,"RT @YeiMosquera: La única pre-candidata presidencial que ha defendido sin titubeos, temas como: el aborto, la eutanasia, la regulación de l…"
2022-02-22 22:12:27+00:00,"@petrogustavo Así como ud tiene domesticada a  la morena ,, cuantos abortos le ha obligado tener ?@FranciaMarquezM"
2022-02-22 22:12:12+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 22:11:23+00:00,@FranciaMarquezM @causajustaco La maternidad debe ser deseada o no será!!! 💚💚💚💚💚💚💚💚💚💚💚💚💚
2022-02-22 22:11:17+00:00,RT @MayraPRestrepo: @Citytv @GustavoBolivar @alejarojas_g @NoticiasCaracol @FranciaMarquezM @Citytv Los estudiantes del colegio ciudadela C…
2022-02-22 22:10:27+00:00,"RT @YeiMosquera: La única pre-candidata presidencial que ha defendido sin titubeos, temas como: el aborto, la eutanasia, la regulación de l…"
2022-02-22 22:10:22+00:00,@MayraPRestrepo @Citytv @GustavoBolivar @alejarojas_g @NoticiasCaracol @FranciaMarquezM Jajajajajajaja disque Franc… https://t.co/LtrrHrws0o
2022-02-22 22:10:06+00:00,"RT @FranciaMarquezM: Es hipócrita que un personaje como NH Martínez pose en sus columnas como un defensor de la democracia, cuando es un re…"
2022-02-22 22:10:06+00:00,"@yenayus15 @FranciaMarquezM @MMMaldonadoC @causajustaco Si sabe que somos un país laico, verdad?, la iglesia dejó de tener mandato hace años"
2022-02-22 22:10:04+00:00,RT @MayraPRestrepo: @Citytv @GustavoBolivar @alejarojas_g @NoticiasCaracol @FranciaMarquezM @Citytv Los estudiantes del colegio ciudadela C…
2022-02-22 22:09:59+00:00,RT @causajustaco: ¡Gracias @FranciaMarquezM por apoyar el movimiento Causa Justa por la eliminación del delito de aborto del código penal!…
2022-02-22 22:09:39+00:00,RT @MayraPRestrepo: @Citytv @GustavoBolivar @alejarojas_g @NoticiasCaracol @FranciaMarquezM @Citytv Los estudiantes del colegio ciudadela C…
2022-02-22 22:09:19+00:00,"RT @FranciaMarquezM: Hoy en #Tuluá la juventud está dispuesta a parir un cambio. Hoy nuestra apuesta es por la vida, es garantizar la paz e…"
2022-02-22 22:09:00+00:00,@MayraPRestrepo @Citytv @GustavoBolivar @alejarojas_g @NoticiasCaracol @FranciaMarquezM Es tremendo expendedero de… https://t.co/u4V2aap0Ch
2022-02-22 22:08:57+00:00,"@HispaLibertario @FranciaMarquezM @causajustaco Cuantos embarazos a tenido?, y cuantos abortos?, ya que dice saber… https://t.co/t8GWYZ3ha1"
2022-02-22 22:08:31+00:00,@GaboBenavidesB @FranciaMarquezM Los que ayer pontificaban moralmente desde la “izquierda pura”
2022-02-22 22:08:24+00:00,@MayraPRestrepo @Citytv @GustavoBolivar @alejarojas_g @NoticiasCaracol @FranciaMarquezM Ese colegio es un nido de r… https://t.co/WvWZmw83eB
2022-02-22 22:07:39+00:00,"@Florianbenedikt @FranciaMarquezM @jhon_44 @causajustaco :v maltrato infantil, ni siquiera es nacido, es un feto, una célula!!"
2022-02-22 22:07:19+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 22:07:17+00:00,RT @MayraPRestrepo: @Citytv @GustavoBolivar @alejarojas_g @NoticiasCaracol @FranciaMarquezM @Citytv Los estudiantes del colegio ciudadela C…
2022-02-22 22:06:24+00:00,"@davisicee @FranciaMarquezM @causajustaco No es un ser humano, es un feto, una célula 😐"
2022-02-22 22:06:24+00:00,@nnguerrero @FranciaMarquezM @WRadioColombia Ejemplo YO
2022-02-22 22:06:21+00:00,"@FranciaMarquezM Esta negra es la Colombia profunda 
#FranciaMarquezPresidenta"
2022-02-22 22:05:55+00:00,@FranciaMarquezM @causajustaco Tan bien que íbamos
2022-02-22 22:04:14+00:00,"RT @FranciaMarquezM: ¡Estamos haciendo historia! La despenalización del aborto es una victoria para todas las mujeres y personas gestantes,…"
2022-02-22 22:02:47+00:00,"RT @FranciaMarquezM: Música, marimba, alegría, cultura y arte. Nuestra apuesta para sanar las heridas de la guerra.

#HastaQueLaDignidadSeH…"
2022-02-22 22:01:45+00:00,RT @ColDesde: Estamos repartiendo volantes y afiches de @FranciaMarquezM y @wilsonariasc en la estación Museo Nacional. Poco a poco se abre…
2022-02-22 22:01:37+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 22:00:41+00:00,@robertbustam @elgerman972 @nnguerrero @FranciaMarquezM @WRadioColombia Francia Marquez sólo está diciendo lo que dice el DANE.
2022-02-22 22:00:36+00:00,"RT @nnguerrero: “Este no es el país de papá, mamá, hijos; este es el país de mamás cabeza de familia con hijos”, dice @FranciaMarquezM en @…"
2022-02-22 22:00:35+00:00,"RT @FranciaMarquezM: Vamos #Tuluá por nuestros ancestros y ancestras.
 #HastaQueLaDignidadSeHagaCostumbre https://t.co/ckI7C2yZLO"
